day,yw,RM_weekly,rf_weekly,RM_RF_weekly,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
13nov1995,1995w46,.0087798787,.0016663888,.0071134898,-.0080777667,-.021877807,.01346961,-.016691465,-.018086128,.021316273
20nov1995,1995w47,.020176139,.0016663888,.018509749,-.007687049,.0071129166,.0039171483,-.001035428,-.0077969539,-.0036598686
27nov1995,1995w48,.0041555958,.0016702778,.0024853181,.0047641918,-.00032951217,.001128368,.0096387509,.011545775,-.0071613258
04dec1995,1995w49,-.014947717,.0017286112,-.016676329,.015020846,.0014552069,-.016044058,.015775019,.0053086155,-.013872029
11dec1995,1995w50,-.018971158,.0017169444,-.020688102,.0097592128,-.012302115,-.014283119,-.002035043,-.0058758361,-.0070127072
18dec1995,1995w51,.013083498,.0017169444,.011366554,-.0057462468,-.0135032,.016327737,-.01309434,-.010467343,.0050469814
25dec1995,1995w52,.015768876,.0019577779,.013811098,-.024978871,.011540282,-.015793033,-.029737029,.010501729,-.023682602
01jan1996,1996w1,.017741129,.0016741666,.016066963,-.018956296,-.012770532,-.0011511482,-.012728986,-.0079123341,-.0062961709
08jan1996,1996w2,-.024552578,.0016741666,-.026226744,.004894339,.027180988,-.012117617,.015048604,.019123686,-.021551285
15jan1996,1996w3,-.00023041824,.0016566667,-.001887085,.00021489775,.0081212288,.0077586737,.0028388514,.0035724749,.010948871
22jan1996,1996w4,-.0032141132,.0016683333,-.0048824465,.006207224,-.014410332,-.00031246338,-.0070638526,-.014759885,.015514744
29jan1996,1996w5,.04585921,.0016877778,.044171434,.0084319571,-.053249236,.013273217,-.031007148,-.0033921245,-.015434058
05feb1996,1996w6,.0098219533,.0015302778,.0082916757,.01877643,-.02391707,-.0092050731,-.0032447062,-.017239893,.000051113821
12feb1996,1996w7,-.0082498072,.0015283334,-.0097781401,.008629987,-.014761828,.0098545523,-.00019525504,-.0058827037,.0059251459
19feb1996,1996w8,.040867664,.0015166667,.039350998,-.020520044,-.0076472424,.022711959,-.034816325,-.016104065,.02621315
26feb1996,1996w9,.0079636779,.0014738889,.0064897891,-.010946184,.0064400118,-.016024144,-.012210213,.012608978,-.024425741
04mar1996,1996w10,-.022873273,.001438889,-.024312163,.013202504,-.0041403472,-.024400918,.012576996,.014537638,-.020044239
11mar1996,1996w11,.016845677,.001438889,.015406788,.011510342,.015798552,-.022514414,-.010037002,.031399455,-.036681537
18mar1996,1996w12,.020607222,.0014466667,.019160556,-.0048444509,-.020145243,.019472316,-.0032197011,-.027940594,.028808052
25mar1996,1996w13,-.0080375038,.0014272223,-.0094647259,.0019171443,-.005765398,.0016275533,.0075147017,-.0043730754,.0044407635
01apr1996,1996w14,-.020551145,.0013572222,-.021908367,-.0057778796,.0063138651,.00011111202,.0049041472,.014790028,-.015227696
08apr1996,1996w15,.0084987562,.0013377778,.0071609784,-.010260246,.011060197,-.025243554,-.024641166,.036916707,-.040126588
15apr1996,1996w16,.027044162,.0012794444,.025764719,-.0059266742,-.007263816,.0050099711,-.013236998,.010478055,.0017873959
22apr1996,1996w17,.018576492,.0012638889,.017312603,-.0023186237,-.013245638,.0016684043,.0080448659,-.02291075,.0078137014
29apr1996,1996w18,.0045685763,.0012677778,.0033007986,.0061469572,-.006075257,-.0050472226,-.00096768979,.0020930052,-.0014288622
06may1996,1996w19,.010960558,.0012230555,.0097375028,-.0093110418,-.0039733476,-.049687449,.0075812074,-.0075034839,-.0077401535
13may1996,1996w20,.0154002,.0012172223,.014182977,.0025294451,.0047689192,.0068600369,.012638096,.0080074631,.0036973613
20may1996,1996w21,.008596532,.0012055555,.0073909764,.01915743,-.014904043,-.0017237053,.011876287,-.0052309125,-.0072458056
27may1996,1996w22,-.0041128388,.0012425,-.0053553386,.0037351858,.0022125603,.021264624,.00045266424,-.0049141748,.007408917
03jun1996,1996w23,.0093920017,.0011880556,.0082039461,-.011944583,.0098648686,-.0026146313,-.020259967,.0080656279,-.0016578051
10jun1996,1996w24,-.0062225889,.0011530556,-.0073756445,.010029301,-.0066338154,-.0011386152,.019127805,.0044725379,-.0063535199
17jun1996,1996w25,.0041109272,.0011472222,.002963705,-.0028185316,-.0085571613,.039957032,-.0095420433,-.013522215,.023183577
24jun1996,1996w26,-.00056213333,.0011102778,-.0016724111,-.000096957483,-.0045249504,.00042689999,.0011919447,-.000076182027,-.0039153071
01jul1996,1996w27,-.0082707833,.0011083334,-.0093791168,.0067833341,.01546065,.00041349506,.013514199,.01726152,-.0099616153
08jul1996,1996w28,-.013874499,.0011044444,-.014978943,.0023145145,.0061480696,-.00093136914,-.0063002454,.020036843,-.010667314
15jul1996,1996w29,-.011931896,.0011025,-.013034396,-.0031431257,.0046060402,.016792405,.0043457681,-.0013079094,.0089125745
22jul1996,1996w30,-.02174384,.0010888889,-.022832729,-.0052125412,.01667236,-.0086694602,.0075563975,.0044347583,-.0069919853
29jul1996,1996w31,.037062287,.0010869445,.035975344,-.0048128399,-.0040529259,-.013455581,-.003579288,-.015610218,-.00048164371
05aug1996,1996w32,.012698972,.0010208334,.011678139,.0023773888,-.01095587,.010966691,-.006110149,.0048862891,-.00063955574
12aug1996,1996w33,.0033361653,.0010169444,.0023192209,.0089393454,.016671114,-.0058599808,.0039002355,.01375811,-.0051095691
19aug1996,1996w34,.0090441201,.0010033333,.0080407867,-.0021231449,.014668115,-.0090061668,-.0072224438,.0029035618,.004469248
26aug1996,1996w35,.0063236617,.0009994444,.0053242175,-.012887399,.0024818429,-.0071478318,-.011898899,.013823524,-.01137717
02sep1996,1996w36,.011078964,.00097416673,.010104797,.0026325311,-.0031099471,.000026127091,.0009785943,-.0066632978,.0017282057
09sep1996,1996w37,.027489349,.00096444448,.026524905,-.013791098,.0092240209,.024004543,-.019082297,-.006020606,.053423643
16sep1996,1996w38,-.0073061665,.0009469444,-.0082531106,-.008294275,-.012625747,.0050815106,.00033845962,-.021735875,.0067592463
23sep1996,1996w39,.012992138,.00093722227,.012054916,-.01319444,.010257578,-.0035358286,-.0028976395,-.006711375,.0078996085
30sep1996,1996w40,.020664524,.0009294445,.019735079,.0045661498,.020066509,.0072001969,-.0094697643,-.0011881292,-.0058131278
07oct1996,1996w41,.0073377555,.0009294445,.006408311,.024093516,.0089289825,.00095085055,.045321636,-.01582611,.014192832
14oct1996,1996w42,.017012263,.0009294445,.016082818,.0080454443,-.033484194,.033368774,.014867678,-.039910898,.0295121
21oct1996,1996w43,-.0043884604,.00090999994,-.0052984604,-.0066062743,.0064894683,-.0042325379,-.017943585,.040785875,-.0090451427
28oct1996,1996w44,-.013946551,.00092555559,-.014872107,-.0045835893,.0060729338,-.0068200207,.0016341811,.000074892305,-.0001356774
04nov1996,1996w45,.0074178702,.00087111111,.006546759,.015554271,-.0037315888,.0083226319,.027227821,-.010043004,.003313178
11nov1996,1996w46,.039408244,.00086138886,.038546856,-.0083587207,-.0067749922,.0024365406,-.018096246,-.0069853947,.013003153
18nov1996,1996w47,.016941033,.00084777782,.016093256,.0089762239,-.018434526,.026910838,.02034873,-.027521273,.028365644
25nov1996,1996w48,.010193649,.00084194442,.0093517043,.024193265,-.00011885812,.0069987103,.01216854,.0083009517,-.0024047508
02dec1996,1996w49,.001877313,.00083222229,.0010450907,.0019956843,-.0081238188,-.010026691,-.012965271,.0038352024,-.013331166
09dec1996,1996w50,-.011248318,.00082833337,-.012076651,.011827538,.0039919354,.0086646117,.014282364,.018816942,.010524355
16dec1996,1996w51,.028410882,.00080305559,.027607827,-.031898912,.060522959,.017646076,-.034759812,.069059715,.035905935
23dec1996,1996w52,.018312702,.0010375,.017275201,-.027392158,.021290554,-.029573774,-.0074005453,.0047095688,-.0082157031
01jan1997,1997w1,.0076462701,.0007213889,.0069248811,-.0090893796,.010852726,.00099694019,-.016932605,.0092435051,.0034720616
08jan1997,1997w2,.036564752,.00074083335,.035823919,-.025234465,.01125257,-.0097334348,-.032945424,.0018649846,.0090162177
15jan1997,1997w3,.0042733401,.00074861111,.0035247291,.025308685,.011398233,-.009964034,.020080727,.015567426,-.024069434
22jan1997,1997w4,.017762627,.00077194447,.016990682,.015978476,.006810836,-.010936963,.012366294,.004028501,-.00688734
29jan1997,1997w5,.0019784763,.0008244444,.0011540318,.00011311596,.01230639,.017414832,.0074973302,.01138719,-.0063577835
05feb1997,1997w6,.02894007,.0007447222,.028195348,-.0096768057,-.0054237214,-.0051191724,-.0075634331,-.0051542027,.00052651018
12feb1997,1997w7,.016905598,.00073500001,.016170599,.028922061,.0065732137,-.0093026441,.027612006,.0048403214,.0087218452
19feb1997,1997w8,.0063428725,.00072916667,.0056137061,-.010395596,.0010241112,.018620048,-.012948405,.012147462,.021418164
26feb1997,1997w9,.01130874,.00071166671,.010597073,-.0067148758,-.000082527084,.005575872,-.016616877,.0030431156,.018375626
05mar1997,1997w10,.031719502,.00080499996,.030914502,-.01859685,-.0042546713,.0059586149,-.017492773,-.0099571776,.009827055
12mar1997,1997w11,-.034867983,.00081861112,-.035686594,.0071259388,.0026093945,-.012517518,-.002377145,.010055801,.003359695
19mar1997,1997w12,.0099088885,.00080499996,.0091038886,-.0062193777,.0046240073,.0073866174,-.0079566548,.0042058318,.0096604899
26mar1997,1997w13,-.027399207,.00082055549,-.028219761,-.019600172,.0068545416,-.0020960029,-.025508158,.01045359,-.0072337212
02apr1997,1997w14,.0079251137,.00079138891,.0071337246,.034978762,.0042075156,-.0054772557,.025475891,-.0088360049,.0079037827
09apr1997,1997w15,.0081414115,.00078361115,.0073578004,-.0016944698,-.017127415,.010264699,-.00041139606,-.0036702156,.004606369
16apr1997,1997w16,-.016059782,.00076805556,-.016827838,.0047357455,.0021282565,-.0041305348,.0076402598,.0053655743,-.0059288386
23apr1997,1997w17,.010272557,.00077194447,.0095006125,-.00046680478,.020068126,-.018667975,-.018420551,.00098975701,-.016357886
30apr1997,1997w18,.047818735,.00079333334,.047025401,-.017160313,-.00067408243,.015133003,-.026860274,.017321672,-.0052980417
07may1997,1997w19,.011738216,.00080694444,.010931271,.0012705787,-.0064597102,.0079709832,.0042652031,-.019802781,.0072572753
14may1997,1997w20,.011538117,.00080111111,.010737006,.0042653778,-.016822454,.0007464228,-.00040744935,-.028383244,-.0030146798
21may1997,1997w21,.019662837,.00080305559,.018859781,-.006283313,.0044332305,-.00222938,-.0081819249,-.0095267361,-.0032051618
28may1997,1997w22,-.0020955857,.00081861112,-.0029141968,-.0015352705,.0034326522,.0025016202,.0037275115,-.0022767736,.010908272
04jun1997,1997w23,.015802493,.00078555557,.015016938,-.0038734614,.013981373,-.0209317,.0047205137,.0019589488,-.03187431
11jun1997,1997w24,.0055136727,.00077972229,.0047339504,-.015469049,.0062516253,.012467412,-.026742738,.00063330017,.034517467
18jun1997,1997w25,.014552264,.0007641667,.013788097,-.01636754,.0091438023,-.0020867968,-.025043862,-.0021876362,-.0038471264
25jun1997,1997w26,.018489091,.00079722219,.017691869,-.0039947415,-.0055445321,.016111992,-.013854247,-.0038406453,.022336658
02jul1997,1997w27,.041049231,.00079333334,.040255897,-.0067827553,-.017662294,.0028921086,-.012008101,-.013846314,-.0005237665
09jul1997,1997w28,.0068852645,.00079333334,.0060919314,-.012161966,.012435155,.0031441164,-.012115545,-.0024472168,.016864071
16jul1997,1997w29,-.0020834222,.00078361115,-.0028670332,-.0060743415,-.024393646,-.024076071,-.0049941088,-.0222742,-.0037411046
23jul1997,1997w30,.0031176568,.00078555557,.0023321011,-.023883544,.011332392,.0039963741,-.015020218,.016084194,.00040742802
06aug1997,1997w32,.033325359,.00080499996,.032520358,-.0048477426,.01004002,.011352283,-.0042977575,.018221939,-.0024854951
13aug1997,1997w33,-.025837235,.00081083336,-.026648069,.017682564,-.0082600676,-.0015875449,.030970344,-.010785291,-.013413383
20aug1997,1997w34,-.036925543,.00081472221,-.037740264,.024908502,-.014792444,-.017044764,.010648841,-.051550731,-.0077398242
27aug1997,1997w35,.012891604,.00082638889,.012065215,-.012696693,-.0097109927,-.0052501159,-.011685956,-.018472351,-.0017691229
03sep1997,1997w36,.0026932096,.00078555557,.001907654,.006229212,-.0039948309,.0020318439,.014589379,-.0022883853,.019559558
10sep1997,1997w37,-.0083327685,.00078555557,-.0091183241,.022577338,-.005144733,-.0091793071,.019972648,-.0074991686,-.0025738457
17sep1997,1997w38,.028568909,.00078361115,.027785297,-.0026624904,-.023717247,-.022734873,-.0050983196,-.016671456,-.012319673
24sep1997,1997w39,.010272101,.00078555557,.0094865449,-.0028634551,.0038466149,.0026507373,.00014449749,.000074521638,.019183297
01oct1997,1997w40,.01371092,.00080305559,.012907865,.0040144664,-.0038506957,.0013813423,.0016456544,.0064996481,.008420662
08oct1997,1997w41,-.012359154,.00079722219,-.013156377,-.007385843,-.0029740676,.0025168858,-.005386665,.0089790057,-.0035341508
15oct1997,1997w42,-.022384182,.00080694444,-.023191126,-.00088459876,.0051890342,.0047050389,.0036618151,.0023691999,.014999172
22oct1997,1997w43,-.12651971,.00081472221,-.12733443,.0026059102,.022167042,-.024586644,.0074726269,.016386528,-.0059170537
29oct1997,1997w44,.064008869,.00083222229,.063176647,.0023616205,-.029936986,.045267381,-.00426507,-.031934291,.069047891
05nov1997,1997w45,-.020994533,.00080305559,-.021797588,-.0017851354,.014609832,.006304712,-.0031542415,.015189926,.0099834558
12nov1997,1997w46,.013233538,.00080111111,.012432426,-.0049106008,-.014222614,.025736341,-.015503935,.0040009003,.010774598
19nov1997,1997w47,.01557719,.00079916668,.014778023,-.0027030855,-.013900228,.015791105,-.0038892301,-.01486318,.0050108409
26nov1997,1997w48,.035202712,.00079916668,.034403544,.01059736,-.019006018,-.016486429,.0052728695,-.035847258,-.01631397
03dec1997,1997w49,-.0058429199,.00085166667,-.0066945865,.0073307352,-.020957332,.0025159868,.052146748,-.0022529699,-.060124751
10dec1997,1997w50,-.023984188,.00084972219,-.02483391,.0086671896,.020618234,.014375333,.017571352,.029000122,.0089075183
17dec1997,1997w51,-.040642906,.00084777782,-.041490685,.044418991,-.005161392,.007962957,.03978011,-.0068189469,.025700578
24dec1997,1997w52,.046213195,.00096444448,.045248751,-.01242429,-.015708392,.0051503186,-.028562918,-.021044509,-.0029349937
01jan1998,1998w1,.014235966,.00084388891,.013392077,.01247082,.012158507,-.049575202,-.021912202,.027784264,-.034037624
08jan1998,1998w2,-.038351171,.0008672222,-.039218392,-.00018245168,.0044402471,-.000089520589,.011443241,-.0043168422,.0020845886
15jan1998,1998w3,.033144671,.0008672222,.03227745,-.0072979415,.0070351455,.0014020153,-.020755704,-.015015772,.0052668708
22jan1998,1998w4,.021190757,.00087694451,.020313812,-.012597682,.0028037867,-.0023428448,-.012114918,-.01135016,.012173994
29jan1998,1998w5,.016168552,.00089444441,.015274107,.0091837812,.0012998641,.014885806,.00010027985,.010475505,-.0019825099
05feb1998,1998w6,.025955738,.00081472221,.025141016,.0061521768,-.0096488018,.021072563,.0065805535,-.027011244,.014269855
12feb1998,1998w7,.015889904,.00080694444,.015082959,.0065966123,-.00127259,.01565906,.0012971013,-.0042178179,.019183587
19feb1998,1998w8,.018033082,.00079138891,.017241692,-.0027005507,-.0089000212,.0039797984,-.010495966,-.0044767652,-.016223077
26feb1998,1998w9,.0021661583,.0007738889,.0013922694,-.0082546854,.00080129644,.0033043656,.0020023675,.012040842,-.0050012642
05mar1998,1998w10,.035555482,.00087500003,.034680482,-.0036839992,-.0073500797,.0084179705,-.011752778,.00020065298,-.0016382746
12mar1998,1998w11,.023516377,.00087305548,.022643322,.00018013494,-.0014771475,.0033837566,-.012489747,-.0066794292,.018617971
19mar1998,1998w12,.019904057,.00088083337,.019023223,-.0078850389,-.0047765248,.015038945,-.0076333452,-.015126487,.014851576
26mar1998,1998w13,-.0040762699,.00089250004,-.0049687698,-.009900732,-.014601005,-.038962502,.008298696,-.023516996,-.02959577
02apr1998,1998w14,.014629123,.00085749995,.013771622,-.0066219978,.0028473083,.0046668397,-.015004938,-.01200854,.0090273442
09apr1998,1998w15,.037735295,.0008536111,.036881685,-.0091383308,-.0045171417,.0061948169,-.012882409,.012627843,-.0049465224
16apr1998,1998w16,-.02694175,.0008536111,-.027795361,.018730415,-.027085733,.0044998159,.027941337,-.016285203,.0043407781
23apr1998,1998w17,-.019438874,.0008536111,-.020292485,.0070320689,-.014330354,-.0040682694,-.0052046068,-.0022008633,.0074249702
30apr1998,1998w18,.045969021,.00087694451,.045092076,-.00045399429,-.036422484,.010833235,-.01029301,-.026294868,.0094567845
07may1998,1998w19,-.00031817329,.00087888888,-.0011970622,.0080764191,-.010289175,.0093165748,.017948683,.0053179087,.0038383738
14may1998,1998w20,.0062158899,.00088083337,.0053350567,-.015700001,.0046952926,.0075527057,-.015469849,-.0044542518,-.0013782303
21may1998,1998w21,.0022718941,.00088083337,.0013910608,-.0045456635,-.014532465,-.007300606,-.0057248687,-.03337932,.0068686744
28may1998,1998w22,-.0053054332,.00089055556,-.0061959885,.0080914097,-.0033593918,.0047930018,.00057344191,.010286877,.012632022
04jun1998,1998w23,.029751983,.0008302778,.028921705,-.015356694,-.012262659,-.00057555502,-.020204755,-.026601845,.012753685
11jun1998,1998w24,-.034283224,.00080694444,-.035090171,.017296722,.0080642644,.0042895768,.021668563,.0019013407,.0044534588
18jun1998,1998w25,-.006363532,.00080111111,-.0071646431,.0080081476,-.022852307,-.031337794,-.00801872,-.016958423,-.02110273
25jun1998,1998w26,.042018071,.00079916668,.041218903,-.013060922,-.030256359,.019546019,-.0095448233,-.036232673,.027117051
02jul1998,1998w27,.026884831,.00080888887,.026075942,-.0046629095,-.029456308,.055157639,-.014006847,-.036814,.04922102
09jul1998,1998w28,.0090754041,.00080888887,.0082665151,.0049589113,-.017074633,-.019043565,.016269846,-.013162162,-.012344202
16jul1998,1998w29,-.016211661,.00080694444,-.017018605,.0089312745,.0048051421,.0092880055,.0085839033,.0078748753,.014703503
23jul1998,1998w30,-.029627578,.00081083336,-.030438412,.01113472,.013000221,.0012202677,.016128263,.0069164629,-.00081846211
30jul1998,1998w31,-.03854109,.00078944443,-.039330535,-.000048942631,.022994539,-.030516034,.010327062,.033326127,-.032864291
06aug1998,1998w32,-.04486819,.00081666664,-.045684855,-.00020718947,.0057088025,.010050585,-.0038959403,.017643282,.016231362
13aug1998,1998w33,.035376448,.00081861112,.034557838,.00049515691,-.0075511779,.024906609,.0027978402,-.031838916,.023251615
